MONTH,REGION_NAME,ITEM_CODE,SOLD_QTY
Nov-18,B Baria R,KCF,52.00
Nov-18,B Baria R,KCS,26.00
Nov-18,B Baria R,MBF,117.00
Nov-18,B Baria R,MBS,117.00
Nov-18,B Baria R,MCF,21.00
Nov-18,B Baria R,MOQ,13.00
Nov-18,B Baria R,MSS,78.00
Nov-18,B Baria R,OBS,592.00
Nov-18,B Baria R,SDF,102.00
Nov-18,B Baria R,SDP,10972.00
Nov-18,B Baria R,SPM,583.00
Nov-18,B Baria R,STF,26.00
Nov-18,B Baria R,TBS,250.00
Nov-18,Barisal R,ACF,63.00
Nov-18,Barisal R,DNC,77.00
Nov-18,Barisal R,DNL,910.00
Nov-18,Barisal R,DNM,623.00
Nov-18,Barisal R,DTF,1326.00
Nov-18,Barisal R,FPP,325.00
Nov-18,Barisal R,GBF,1521.00
Nov-18,Barisal R,HCF,2065.00
Nov-18,Barisal R,KCF,611.00
Nov-18,Barisal R,KCS,260.00
Nov-18,Barisal R,MCF,477.00
Nov-18,Barisal R,MOQ,26.00
Nov-18,Barisal R,MOS,25.00
Nov-18,Barisal R,MSS,650.00
Nov-18,Barisal R,OBS,1831.00
Nov-18,Barisal R,SDF,272.00
Nov-18,Barisal R,SDP,15275.00
Nov-18,Barisal R,SPM,2756.00
Nov-18,Barisal R,STF,52.00
Nov-18,Barisal R,TBS,400.00
Nov-18,Bogra R,ACF,57.00
Nov-18,Bogra R,ACS,39.00
Nov-18,Bogra R,BCS,11.00
Nov-18,Bogra R,DNC,13.00
Nov-18,Bogra R,DNM,63.00
Nov-18,Bogra R,DTF,117.00
Nov-18,Bogra R,FPP,113.00
Nov-18,Bogra R,GBF,377.00
Nov-18,Bogra R,HCF,1351.00
Nov-18,Bogra R,KCF,117.00
Nov-18,Bogra R,KCS,78.00
Nov-18,Bogra R,MBF,39.00
Nov-18,Bogra R,MBS,143.00
Nov-18,Bogra R,MCF,169.00
Nov-18,Bogra R,MSS,533.00
Nov-18,Bogra R,OBS,706.00
Nov-18,Bogra R,SDF,170.00
Nov-18,Bogra R,SDP,6552.00
Nov-18,Bogra R,SPM,477.00
Nov-18,Bogra R,STF,91.00
Nov-18,Bogra R,TBS,325.00
Nov-18,Bogra R,TCS,11.00
Nov-18,Chattogram North R,DNC,30.00
Nov-18,Chattogram North R,DNL,455.00
Nov-18,Chattogram North R,DNM,420.00
Nov-18,Chattogram North R,DTF,650.00
Nov-18,Chattogram North R,FPP,250.00
Nov-18,Chattogram North R,GBF,2990.00
Nov-18,Chattogram North R,HCF,700.00
Nov-18,Chattogram North R,KCF,845.00
Nov-18,Chattogram North R,MBF,169.00
Nov-18,Chattogram North R,MBS,195.00
Nov-18,Chattogram North R,MCF,167.00
Nov-18,Chattogram North R,MSS,520.00
Nov-18,Chattogram North R,OBS,896.00
Nov-18,Chattogram North R,SDF,680.00
Nov-18,Chattogram North R,SDP,7384.00
Nov-18,Chattogram North R,SPM,1060.00
Nov-18,Chattogram North R,STF,130.00
Nov-18,Comilla R,ACF,203.00
Nov-18,Comilla R,ACS,107.00
Nov-18,Comilla R,DNC,40.00
Nov-18,Comilla R,DNL,806.00
Nov-18,Comilla R,DNM,105.00
Nov-18,Comilla R,DTF,208.00
Nov-18,Comilla R,FPP,150.00
Nov-18,Comilla R,GBF,1404.00
Nov-18,Comilla R,HCF,1526.00
Nov-18,Comilla R,KCF,351.00
Nov-18,Comilla R,KCS,13.00
Nov-18,Comilla R,MBF,221.00
Nov-18,Comilla R,MBS,247.00
Nov-18,Comilla R,MCF,121.00
Nov-18,Comilla R,MOQ,7.00
Nov-18,Comilla R,MSS,429.00
Nov-18,Comilla R,OBS,938.00
Nov-18,Comilla R,SDF,136.00
Nov-18,Comilla R,SDP,13260.00
Nov-18,Comilla R,SPM,901.00
Nov-18,Comilla R,STF,52.00
Nov-18,Comilla R,TBS,275.00
Nov-18,Comilla R,VSF,9.00
Nov-18,Cox’s Bazar R,ACF,82.00
Nov-18,Cox’s Bazar R,ACS,156.00
Nov-18,Cox’s Bazar R,BCS,11.00
Nov-18,Cox’s Bazar R,DNC,251.00
Nov-18,Cox’s Bazar R,DNM,350.00
Nov-18,Cox’s Bazar R,DTF,559.00
Nov-18,Cox’s Bazar R,FPP,300.00
Nov-18,Cox’s Bazar R,GBF,1443.00
Nov-18,Cox’s Bazar R,HCF,413.00
Nov-18,Cox’s Bazar R,KCF,130.00
Nov-18,Cox’s Bazar R,KCS,65.00
Nov-18,Cox’s Bazar R,MBF,91.00
Nov-18,Cox’s Bazar R,MBS,91.00
Nov-18,Cox’s Bazar R,MCF,413.00
Nov-18,Cox’s Bazar R,MOL,5.00
Nov-18,Cox’s Bazar R,MOQ,39.00
Nov-18,Cox’s Bazar R,MOS,100.00
Nov-18,Cox’s Bazar R,MSS,767.00
Nov-18,Cox’s Bazar R,OBS,870.00
Nov-18,Cox’s Bazar R,SDF,952.00
Nov-18,Cox’s Bazar R,SDP,9594.00
Nov-18,Cox’s Bazar R,SPM,2120.00
Nov-18,Cox’s Bazar R,STF,117.00
Nov-18,Cox’s Bazar R,TBS,275.00
Nov-18,Cox’s Bazar R,TCS,11.00
Nov-18,Dhaka-1 R,ACF,68.00
Nov-18,Dhaka-1 R,ACS,377.00
Nov-18,Dhaka-1 R,DNC,2.00
Nov-18,Dhaka-1 R,DNL,325.00
Nov-18,Dhaka-1 R,DNM,273.00
Nov-18,Dhaka-1 R,DTF,286.00
Nov-18,Dhaka-1 R,FPP,588.00
Nov-18,Dhaka-1 R,GBF,975.00
Nov-18,Dhaka-1 R,HCF,3374.00
Nov-18,Dhaka-1 R,KCF,117.00
Nov-18,Dhaka-1 R,KCS,117.00
Nov-18,Dhaka-1 R,MBF,39.00
Nov-18,Dhaka-1 R,MBS,611.00
Nov-18,Dhaka-1 R,MCF,535.00
Nov-18,Dhaka-1 R,MOQ,13.00
Nov-18,Dhaka-1 R,MOS,125.00
Nov-18,Dhaka-1 R,MSS,1794.00
Nov-18,Dhaka-1 R,OBS,1330.00
Nov-18,Dhaka-1 R,SDF,51.00
Nov-18,Dhaka-1 R,SDP,12766.00
Nov-18,Dhaka-1 R,SPM,2332.00
Nov-18,Dhaka-1 R,STF,143.00
Nov-18,Dhaka-1 R,TBS,125.00
Nov-18,Dhaka-2 R,ACS,312.00
Nov-18,Dhaka-2 R,BCS,22.00
Nov-18,Dhaka-2 R,DNC,6.00
Nov-18,Dhaka-2 R,DNL,169.00
Nov-18,Dhaka-2 R,DNM,315.00
Nov-18,Dhaka-2 R,DTF,221.00
Nov-18,Dhaka-2 R,FPP,463.00
Nov-18,Dhaka-2 R,GBF,819.00
Nov-18,Dhaka-2 R,HCF,2996.00
Nov-18,Dhaka-2 R,KCF,169.00
Nov-18,Dhaka-2 R,KCS,130.00
Nov-18,Dhaka-2 R,MBS,325.00
Nov-18,Dhaka-2 R,MCF,321.00
Nov-18,Dhaka-2 R,MOQ,65.00
Nov-18,Dhaka-2 R,MOS,125.00
Nov-18,Dhaka-2 R,MSS,1430.00
Nov-18,Dhaka-2 R,OBS,649.00
Nov-18,Dhaka-2 R,SDP,7072.00
Nov-18,Dhaka-2 R,SPM,1272.00
Nov-18,Dhaka-2 R,STF,91.00
Nov-18,Dhaka-2 R,TBS,125.00
Nov-18,Dhaka-3 R,ACF,72.00
Nov-18,Dhaka-3 R,ACS,650.00
Nov-18,Dhaka-3 R,BCS,22.00
Nov-18,Dhaka-3 R,DNL,416.00
Nov-18,Dhaka-3 R,DNM,308.00
Nov-18,Dhaka-3 R,DTF,182.00
Nov-18,Dhaka-3 R,FPP,400.00
Nov-18,Dhaka-3 R,GBF,819.00
Nov-18,Dhaka-3 R,HCF,3143.00
Nov-18,Dhaka-3 R,KCF,234.00
Nov-18,Dhaka-3 R,KCS,169.00
Nov-18,Dhaka-3 R,MBF,78.00
Nov-18,Dhaka-3 R,MBS,481.00
Nov-18,Dhaka-3 R,MCF,244.00
Nov-18,Dhaka-3 R,MOL,4.00
Nov-18,Dhaka-3 R,MOQ,169.00
Nov-18,Dhaka-3 R,MOS,263.00
Nov-18,Dhaka-3 R,MSS,1560.00
Nov-18,Dhaka-3 R,OBS,1704.00
Nov-18,Dhaka-3 R,SDF,17.00
Nov-18,Dhaka-3 R,SDP,7995.00
Nov-18,Dhaka-3 R,SPM,2438.00
Nov-18,Dhaka-3 R,STF,143.00
Nov-18,Dhaka-3 R,TBS,25.00
Nov-18,Dhaka-3 R,TCS,33.00
Nov-18,Dhaka-3 R,VSF,2.00
Nov-18,Faridpur R,ACF,225.00
Nov-18,Faridpur R,ACS,78.00
Nov-18,Faridpur R,BCS,33.00
Nov-18,Faridpur R,DNL,156.00
Nov-18,Faridpur R,DNM,350.00
Nov-18,Faridpur R,DTF,260.00
Nov-18,Faridpur R,FPP,275.00
Nov-18,Faridpur R,GBF,338.00
Nov-18,Faridpur R,HCF,2464.00
Nov-18,Faridpur R,KCF,234.00
Nov-18,Faridpur R,MBS,364.00
Nov-18,Faridpur R,MCF,291.00
Nov-18,Faridpur R,MOQ,13.00
Nov-18,Faridpur R,MOS,38.00
Nov-18,Faridpur R,MSS,364.00
Nov-18,Faridpur R,OBS,712.00
Nov-18,Faridpur R,SDF,136.00
Nov-18,Faridpur R,SDP,4615.00
Nov-18,Faridpur R,SPM,1060.00
Nov-18,Faridpur R,STF,52.00
Nov-18,Faridpur R,TBS,100.00
Nov-18,Faridpur R,VSF,33.00
Nov-18,Gazipur R,ACF,3.00
Nov-18,Gazipur R,ACS,130.00
Nov-18,Gazipur R,DNL,208.00
Nov-18,Gazipur R,DNM,231.00
Nov-18,Gazipur R,DTF,117.00
Nov-18,Gazipur R,FPP,113.00
Nov-18,Gazipur R,GBF,325.00
Nov-18,Gazipur R,HCF,1533.00
Nov-18,Gazipur R,KCF,39.00
Nov-18,Gazipur R,KCS,91.00
Nov-18,Gazipur R,MBF,13.00
Nov-18,Gazipur R,MBS,221.00
Nov-18,Gazipur R,MCF,182.00
Nov-18,Gazipur R,MSS,585.00
Nov-18,Gazipur R,OBS,489.00
Nov-18,Gazipur R,SDP,4953.00
Nov-18,Gazipur R,SPM,1272.00
Nov-18,Gazipur R,STF,156.00
Nov-18,Gazipur R,TBS,50.00
Nov-18,Gazipur R,TCS,33.00
Nov-18,Gazipur R,VSF,3.00
Nov-18,Jamalpur R,DNC,1.00
Nov-18,Jamalpur R,DNL,26.00
Nov-18,Jamalpur R,DNM,21.00
Nov-18,Jamalpur R,DTF,13.00
Nov-18,Jamalpur R,FPP,38.00
Nov-18,Jamalpur R,GBF,104.00
Nov-18,Jamalpur R,HCF,182.00
Nov-18,Jamalpur R,KCF,13.00
Nov-18,Jamalpur R,MBS,78.00
Nov-18,Jamalpur R,MCF,52.00
Nov-18,Jamalpur R,MSS,156.00
Nov-18,Jamalpur R,OBS,228.00
Nov-18,Jamalpur R,SDP,3952.00
Nov-18,Jamalpur R,SPM,636.00
Nov-18,Jamalpur R,STF,13.00
Nov-18,Jamalpur R,TBS,50.00
Nov-18,Jessore R,DNC,84.00
Nov-18,Jessore R,DNM,140.00
Nov-18,Jessore R,DTF,78.00
Nov-18,Jessore R,FPP,100.00
Nov-18,Jessore R,GBF,338.00
Nov-18,Jessore R,HCF,2002.00
Nov-18,Jessore R,KCF,208.00
Nov-18,Jessore R,MBS,624.00
Nov-18,Jessore R,MCF,280.00
Nov-18,Jessore R,MSS,676.00
Nov-18,Jessore R,OBS,646.00
Nov-18,Jessore R,SDP,3406.00
Nov-18,Jessore R,SPM,2120.00
Nov-18,Jessore R,STF,104.00
Nov-18,Jessore R,TBS,300.00
Nov-18,Khulna R,BCS,44.00
Nov-18,Khulna R,DNC,175.00
Nov-18,Khulna R,DNL,429.00
Nov-18,Khulna R,DNM,238.00
Nov-18,Khulna R,DTF,494.00
Nov-18,Khulna R,FPP,250.00
Nov-18,Khulna R,GBF,676.00
Nov-18,Khulna R,HCF,1981.00
Nov-18,Khulna R,KCF,481.00
Nov-18,Khulna R,MBS,1222.00
Nov-18,Khulna R,MCF,398.00
Nov-18,Khulna R,MOQ,26.00
Nov-18,Khulna R,MOS,25.00
Nov-18,Khulna R,MSS,1105.00
Nov-18,Khulna R,OBS,2058.00
Nov-18,Khulna R,SDP,8099.00
Nov-18,Khulna R,SJC,64.00
Nov-18,Khulna R,SPM,2703.00
Nov-18,Khulna R,STF,234.00
Nov-18,Khulna R,TBS,850.00
Nov-18,Khulna R,VSF,10.00
Nov-18,Madaripur R,ACF,215.00
Nov-18,Madaripur R,DNC,169.00
Nov-18,Madaripur R,DNL,1040.00
Nov-18,Madaripur R,DNM,1120.00
Nov-18,Madaripur R,DTF,234.00
Nov-18,Madaripur R,FPP,350.00
Nov-18,Madaripur R,GBF,598.00
Nov-18,Madaripur R,HCF,3360.00
Nov-18,Madaripur R,KCF,364.00
Nov-18,Madaripur R,MBS,312.00
Nov-18,Madaripur R,MOQ,78.00
Nov-18,Madaripur R,MOS,200.00
Nov-18,Madaripur R,MSS,572.00
Nov-18,Madaripur R,OBS,627.00
Nov-18,Madaripur R,SDP,6890.00
Nov-18,Madaripur R,SPM,2014.00
Nov-18,Madaripur R,TBS,400.00
Nov-18,Madaripur R,VSF,10.00
Nov-18,Mymensingh R,ACF,14.00
Nov-18,Mymensingh R,ACS,26.00
Nov-18,Mymensingh R,BCS,22.00
Nov-18,Mymensingh R,DNC,15.00
Nov-18,Mymensingh R,DNL,169.00
Nov-18,Mymensingh R,DNM,399.00
Nov-18,Mymensingh R,DTF,260.00
Nov-18,Mymensingh R,FPP,350.00
Nov-18,Mymensingh R,GBF,507.00
Nov-18,Mymensingh R,HCF,1106.00
Nov-18,Mymensingh R,KCF,104.00
Nov-18,Mymensingh R,KCS,104.00
Nov-18,Mymensingh R,MBF,39.00
Nov-18,Mymensingh R,MBS,325.00
Nov-18,Mymensingh R,MCF,226.00
Nov-18,Mymensingh R,MOQ,46.00
Nov-18,Mymensingh R,MOS,75.00
Nov-18,Mymensingh R,MSS,663.00
Nov-18,Mymensingh R,OBS,1691.00
Nov-18,Mymensingh R,SDF,221.00
Nov-18,Mymensingh R,SDP,17225.00
Nov-18,Mymensingh R,SPM,4134.00
Nov-18,Mymensingh R,STF,182.00
Nov-18,Mymensingh R,TBS,775.00
Nov-18,Mymensingh R,TCS,44.00
Nov-18,Mymensingh R,VSF,4.00
Nov-18,Narayangonj R,ACF,48.00
Nov-18,Narayangonj R,ACS,208.00
Nov-18,Narayangonj R,BCS,22.00
Nov-18,Narayangonj R,DNC,48.00
Nov-18,Narayangonj R,DNL,3185.00
Nov-18,Narayangonj R,DNM,616.00
Nov-18,Narayangonj R,DTF,143.00
Nov-18,Narayangonj R,FPP,463.00
Nov-18,Narayangonj R,GBF,390.00
Nov-18,Narayangonj R,HCF,1477.00
Nov-18,Narayangonj R,KCF,195.00
Nov-18,Narayangonj R,KCS,104.00
Nov-18,Narayangonj R,MBF,13.00
Nov-18,Narayangonj R,MBS,663.00
Nov-18,Narayangonj R,MCF,90.00
Nov-18,Narayangonj R,MOQ,46.00
Nov-18,Narayangonj R,MOS,50.00
Nov-18,Narayangonj R,MSS,962.00
Nov-18,Narayangonj R,OBS,1006.00
Nov-18,Narayangonj R,SDF,34.00
Nov-18,Narayangonj R,SDP,11661.00
Nov-18,Narayangonj R,SPM,2650.00
Nov-18,Narayangonj R,STF,39.00
Nov-18,Narayangonj R,TBS,325.00
Nov-18,Narayangonj R,TCS,11.00
Nov-18,Narsingdi R,ACF,2.00
Nov-18,Narsingdi R,ACS,390.00
Nov-18,Narsingdi R,BCS,66.00
Nov-18,Narsingdi R,DNC,32.00
Nov-18,Narsingdi R,DNL,1690.00
Nov-18,Narsingdi R,DNM,567.00
Nov-18,Narsingdi R,DTF,156.00
Nov-18,Narsingdi R,FPP,200.00
Nov-18,Narsingdi R,GBF,689.00
Nov-18,Narsingdi R,HCF,1582.00
Nov-18,Narsingdi R,KCF,260.00
Nov-18,Narsingdi R,KCS,156.00
Nov-18,Narsingdi R,MBF,117.00
Nov-18,Narsingdi R,MBS,559.00
Nov-18,Narsingdi R,MCF,316.00
Nov-18,Narsingdi R,MOQ,39.00
Nov-18,Narsingdi R,MOS,63.00
Nov-18,Narsingdi R,MSS,559.00
Nov-18,Narsingdi R,OBS,1164.00
Nov-18,Narsingdi R,SDF,102.00
Nov-18,Narsingdi R,SDP,10478.00
Nov-18,Narsingdi R,SPM,2014.00
Nov-18,Narsingdi R,STF,91.00
Nov-18,Narsingdi R,TBS,350.00
Nov-18,Noakhali R,ACF,72.00
Nov-18,Noakhali R,ACS,52.00
Nov-18,Noakhali R,BCS,55.00
Nov-18,Noakhali R,DNC,10.00
Nov-18,Noakhali R,DNL,195.00
Nov-18,Noakhali R,DNM,378.00
Nov-18,Noakhali R,DTF,338.00
Nov-18,Noakhali R,FPP,263.00
Nov-18,Noakhali R,GBF,2964.00
Nov-18,Noakhali R,HCF,2051.00
Nov-18,Noakhali R,KCF,455.00
Nov-18,Noakhali R,KCS,52.00
Nov-18,Noakhali R,MBF,1404.00
Nov-18,Noakhali R,MBS,65.00
Nov-18,Noakhali R,MCF,530.00
Nov-18,Noakhali R,MOL,7.00
Nov-18,Noakhali R,MOQ,78.00
Nov-18,Noakhali R,MOS,113.00
Nov-18,Noakhali R,MSS,1300.00
Nov-18,Noakhali R,OBS,575.00
Nov-18,Noakhali R,SDF,527.00
Nov-18,Noakhali R,SDP,8489.00
Nov-18,Noakhali R,SPM,1696.00
Nov-18,Noakhali R,STF,91.00
Nov-18,Noakhali R,TBS,325.00
Nov-18,Not Found,ACF,14.00
Nov-18,Not Found,ACS,41.00
Nov-18,Not Found,AMB,1.00
Nov-18,Not Found,BCP,2.00
Nov-18,Not Found,DNC,10.00
Nov-18,Not Found,DNL,27.00
Nov-18,Not Found,DNM,36.00
Nov-18,Not Found,DTF,14.00
Nov-18,Not Found,FPP,64.00
Nov-18,Not Found,GBF,195.00
Nov-18,Not Found,HCF,254.00
Nov-18,Not Found,KCF,42.00
Nov-18,Not Found,KCS,29.00
Nov-18,Not Found,MBF,26.00
Nov-18,Not Found,MBS,39.00
Nov-18,Not Found,MCF,47.00
Nov-18,Not Found,MSS,143.00
Nov-18,Not Found,OBS,153.00
Nov-18,Not Found,OCF,3.00
Nov-18,Not Found,SDB,1.00
Nov-18,Not Found,SDF,19.00
Nov-18,Not Found,SDP,1042.00
Nov-18,Not Found,SPM,265.00
Nov-18,Not Found,STF,40.00
Nov-18,Not Found,TBS,50.00
Nov-18,Not Found,TCS,1.00
Nov-18,Not Found,VSF,1.00
Nov-18,Rajshahi R,ACF,45.00
Nov-18,Rajshahi R,ACS,104.00
Nov-18,Rajshahi R,DNC,55.00
Nov-18,Rajshahi R,DNL,429.00
Nov-18,Rajshahi R,DNM,189.00
Nov-18,Rajshahi R,DTF,78.00
Nov-18,Rajshahi R,FPP,113.00
Nov-18,Rajshahi R,GBF,429.00
Nov-18,Rajshahi R,HCF,1393.00
Nov-18,Rajshahi R,KCF,182.00
Nov-18,Rajshahi R,KCS,78.00
Nov-18,Rajshahi R,MBF,26.00
Nov-18,Rajshahi R,MBS,598.00
Nov-18,Rajshahi R,MCF,532.00
Nov-18,Rajshahi R,MSS,1157.00
Nov-18,Rajshahi R,OBS,817.00
Nov-18,Rajshahi R,SDF,221.00
Nov-18,Rajshahi R,SDP,7514.00
Nov-18,Rajshahi R,SPM,901.00
Nov-18,Rajshahi R,STF,13.00
Nov-18,Rajshahi R,TBS,425.00
Nov-18,Rajshahi R,TCS,22.00
Nov-18,Rajshahi R,VSF,4.00
Nov-18,Rangpur R,ACF,200.00
Nov-18,Rangpur R,ACS,704.00
Nov-18,Rangpur R,DNM,224.00
Nov-18,Rangpur R,DTF,884.00
Nov-18,Rangpur R,FPP,500.00
Nov-18,Rangpur R,GBF,832.00
Nov-18,Rangpur R,HCF,3248.00
Nov-18,Rangpur R,KCF,312.00
Nov-18,Rangpur R,MBS,1144.00
Nov-18,Rangpur R,MCF,958.00
Nov-18,Rangpur R,MSS,3016.00
Nov-18,Rangpur R,OBS,5277.00
Nov-18,Rangpur R,SDF,510.00
Nov-18,Rangpur R,SDP,50596.00
Nov-18,Rangpur R,SPM,3074.00
Nov-18,Rangpur R,STF,208.00
Nov-18,Rangpur R,TBS,1000.00
Nov-18,Rangpur R,TCS,55.00
Nov-18,SAVAR R,ACF,49.00
Nov-18,SAVAR R,ACS,754.00
Nov-18,SAVAR R,BCS,22.00
Nov-18,SAVAR R,BDM,1.00
Nov-18,SAVAR R,BRC,1.00
Nov-18,SAVAR R,DNC,35.00
Nov-18,SAVAR R,DNL,338.00
Nov-18,SAVAR R,DNM,560.00
Nov-18,SAVAR R,DTF,312.00
Nov-18,SAVAR R,FPP,500.00
Nov-18,SAVAR R,GBF,390.00
Nov-18,SAVAR R,HCF,3311.00
Nov-18,SAVAR R,KCF,195.00
Nov-18,SAVAR R,KCS,143.00
Nov-18,SAVAR R,MBF,39.00
Nov-18,SAVAR R,MBS,663.00
Nov-18,SAVAR R,MCF,409.00
Nov-18,SAVAR R,MOL,19.00
Nov-18,SAVAR R,MOQ,436.00
Nov-18,SAVAR R,MOS,275.00
Nov-18,SAVAR R,MSS,975.00
Nov-18,SAVAR R,OBS,1233.00
Nov-18,SAVAR R,SDP,7254.00
Nov-18,SAVAR R,SPM,3180.00
Nov-18,SAVAR R,STF,234.00
Nov-18,SAVAR R,TBS,150.00
Nov-18,SAVAR R,TCS,44.00
Nov-18,SAVAR R,VSF,23.00
Nov-18,Superstore-Region,ACF,24.00
Nov-18,Superstore-Region,ACP,434.00
Nov-18,Superstore-Region,ACS,58.00
Nov-18,Superstore-Region,BCP,214.00
Nov-18,Superstore-Region,DCF,181.00
Nov-18,Superstore-Region,DNL,58.00
Nov-18,Superstore-Region,DNM,3.00
Nov-18,Superstore-Region,DTF,1013.00
Nov-18,Superstore-Region,GBF,173.00
Nov-18,Superstore-Region,HCF,43.00
Nov-18,Superstore-Region,KCF,44.00
Nov-18,Superstore-Region,KCS,32.00
Nov-18,Superstore-Region,MBF,27.00
Nov-18,Superstore-Region,MCF,249.00
Nov-18,Superstore-Region,MSS,2.00
Nov-18,Superstore-Region,OBS,7.00
Nov-18,Superstore-Region,OCF,3237.00
Nov-18,Superstore-Region,SBP,186.00
Nov-18,Superstore-Region,SDF,18.00
Nov-18,Superstore-Region,SDP,142.00
Nov-18,Superstore-Region,SPM,2.00
Nov-18,Superstore-Region,STF,1654.00
Nov-18,Superstore-Region,TBS,2.00
Nov-18,Superstore-Region,VSF,6.00
Nov-18,Sylhet R,ACF,1033.00
Nov-18,Sylhet R,ACS,260.00
Nov-18,Sylhet R,DNC,251.00
Nov-18,Sylhet R,DNM,210.00
Nov-18,Sylhet R,DTF,1950.00
Nov-18,Sylhet R,FPP,313.00
Nov-18,Sylhet R,GBF,2600.00
Nov-18,Sylhet R,HCF,1400.00
Nov-18,Sylhet R,KCF,975.00
Nov-18,Sylhet R,MBF,416.00
Nov-18,Sylhet R,MBS,650.00
Nov-18,Sylhet R,MCF,314.00
Nov-18,Sylhet R,MOQ,33.00
Nov-18,Sylhet R,MOS,150.00
Nov-18,Sylhet R,MSS,975.00
Nov-18,Sylhet R,OBS,3175.00
Nov-18,Sylhet R,SDF,1700.00
Nov-18,Sylhet R,SDP,34307.00
Nov-18,Sylhet R,SPM,3180.00
Nov-18,Sylhet R,STF,650.00
Nov-18,Sylhet R,TBS,1125.00
Nov-19,Barisal R,ACF,377.00
Nov-19,Barisal R,ACS,234.00
Nov-19,Barisal R,DCM,550.00
Nov-19,Barisal R,DNC,75.00
Nov-19,Barisal R,DNL,338.00
Nov-19,Barisal R,DNM,513.00
Nov-19,Barisal R,DTF,1482.00
Nov-19,Barisal R,FMS,6.00
Nov-19,Barisal R,FPP,438.00
Nov-19,Barisal R,GBF,2665.00
Nov-19,Barisal R,HCF,4270.00
Nov-19,Barisal R,KCF,663.00
Nov-19,Barisal R,MBF,195.00
Nov-19,Barisal R,MBS,299.00
Nov-19,Barisal R,MCF,500.00
Nov-19,Barisal R,MSS,1677.00
Nov-19,Barisal R,OBS,611.00
Nov-19,Barisal R,SDF,459.00
Nov-19,Barisal R,SDP,15132.00
Nov-19,Barisal R,SOS,260.00
Nov-19,Barisal R,SPM,3127.00
Nov-19,Barisal R,SPS,156.00
Nov-19,Barisal R,STF,196.00
Nov-19,Barisal R,TBS,221.00
Nov-19,Barisal R,TCS,198.00
Nov-19,Bogra R,ACS,78.00
Nov-19,Bogra R,DCM,50.00
Nov-19,Bogra R,DNC,46.00
Nov-19,Bogra R,DNM,270.00
Nov-19,Bogra R,DTF,156.00
Nov-19,Bogra R,FPP,300.00
Nov-19,Bogra R,GBF,468.00
Nov-19,Bogra R,HCF,2471.00
Nov-19,Bogra R,KCF,78.00
Nov-19,Bogra R,MBF,52.00
Nov-19,Bogra R,MBS,936.00
Nov-19,Bogra R,MCF,100.00
Nov-19,Bogra R,MSS,1716.00
Nov-19,Bogra R,OBS,1248.00
Nov-19,Bogra R,SDF,85.00
Nov-19,Bogra R,SDP,10036.00
Nov-19,Bogra R,SOS,663.00
Nov-19,Bogra R,SPM,159.00
Nov-19,Bogra R,SPS,468.00
Nov-19,Bogra R,STF,97.00
Nov-19,Bogra R,TBS,468.00
Nov-19,Chattogram North R,ACF,195.00
Nov-19,Chattogram North R,DNC,72.00
Nov-19,Chattogram North R,DNL,325.00
Nov-19,Chattogram North R,DNM,306.00
Nov-19,Chattogram North R,DPO,39.00
Nov-19,Chattogram North R,DTF,390.00
Nov-19,Chattogram North R,FPP,175.00
Nov-19,Chattogram North R,GBF,2015.00
Nov-19,Chattogram North R,HCF,553.00
Nov-19,Chattogram North R,KCF,65.00
Nov-19,Chattogram North R,MBF,208.00
Nov-19,Chattogram North R,MBS,260.00
Nov-19,Chattogram North R,MCF,125.00
Nov-19,Chattogram North R,MSS,663.00
Nov-19,Chattogram North R,OBS,195.00
Nov-19,Chattogram North R,SDF,765.00
Nov-19,Chattogram North R,SDP,3939.00
Nov-19,Chattogram North R,SPM,265.00
Nov-19,Chattogram North R,SPS,65.00
Nov-19,Chattogram North R,STF,119.00
Nov-19,Chattogram North R,TBS,65.00
Nov-19,Chattogram South R,ACF,130.00
Nov-19,Chattogram South R,DNC,49.00
Nov-19,Chattogram South R,DNM,270.00
Nov-19,Chattogram South R,DTF,390.00
Nov-19,Chattogram South R,FPP,150.00
Nov-19,Chattogram South R,GBF,1690.00
Nov-19,Chattogram South R,HCF,826.00
Nov-19,Chattogram South R,KCF,195.00
Nov-19,Chattogram South R,MBF,260.00
Nov-19,Chattogram South R,MCF,125.00
Nov-19,Chattogram South R,MSS,650.00
Nov-19,Chattogram South R,OBS,130.00
Nov-19,Chattogram South R,SDF,425.00
Nov-19,Chattogram South R,SDP,5031.00
Nov-19,Chattogram South R,SPM,795.00
Nov-19,Chattogram South R,SPS,65.00
Nov-19,Chattogram South R,STF,114.00
Nov-19,Comilla R,ACF,221.00
Nov-19,Comilla R,ACS,130.00
Nov-19,Comilla R,DNC,4.00
Nov-19,Comilla R,DNL,1196.00
Nov-19,Comilla R,DNM,621.00
Nov-19,Comilla R,DPO,108.00
Nov-19,Comilla R,DTF,481.00
Nov-19,Comilla R,FPP,275.00
Nov-19,Comilla R,GBF,2028.00
Nov-19,Comilla R,HCF,2744.00
Nov-19,Comilla R,KCF,572.00
Nov-19,Comilla R,MBS,221.00
Nov-19,Comilla R,MCF,250.00
Nov-19,Comilla R,MSS,1118.00
Nov-19,Comilla R,OBS,663.00
Nov-19,Comilla R,SDF,442.00
Nov-19,Comilla R,SDP,30459.00
Nov-19,Comilla R,SPM,2332.00
Nov-19,Comilla R,SPS,767.00
